ResidentDate,Total_Admissions,ResidentDate_year,ResidentDate_month,ResidentDate_day,ResidentDate_weekday,is_weekend,season,temperature_max,temperature_min,temp_range,precipitation,is_rain,Festival,pandemic_flag,disaster_flag,Total_Admissions_Lag1,Total_Admissions_Lag7,Total_Admissions_MA7,Total_Admissions_MA14,Total_Admissions_EMA,Total_Admissions_Rolling_Std,Total_Admissions_Rolling_Min,Total_Admissions_Rolling_Max
2017-03-31,54,2017,3,31,4,0,2,32.7,26.7,6.0000000000000036,0.0,0,0,0,0,64.0,54.0,54.57142857142857,55.285714285714285,54.18537998199463,8.283661486266059,43.0,66.0
2017-04-01,67,2017,4,1,5,1,2,33.5,24.7,8.8,0.0,0,0,0,0,54.0,54.0,56.42857142857143,55.285714285714285,57.38903498649597,9.501879513323367,43.0,67.0
2017-04-02,62,2017,4,2,6,1,2,33.8,25.8,7.9999999999999964,0.0,0,1,0,0,67.0,54.0,57.57142857142857,55.285714285714285,58.54177623987198,9.641181512261916,43.0,67.0
2017-04-03,57,2017,4,3,0,0,2,33.2,27.1,6.100000000000001,0.0,0,0,0,0,62.0,66.0,56.285714285714285,55.285714285714285,58.156332179903984,8.90157824422699,43.0,67.0
2017-04-04,51,2017,4,4,1,0,2,32.3,27.2,5.099999999999998,56.0,1,1,0,0,57.0,43.0,57.42857142857143,55.642857142857146,56.36724913492799,7.2768386647211685,47.0,67.0
2017-04-05,41,2017,4,5,2,0,2,33.1,27.5,5.600000000000001,72.8,1,0,0,0,51.0,47.0,56.57142857142857,54.785714285714285,52.52543685119599,8.885515232803384,41.0,67.0
2017-04-06,46,2017,4,6,3,0,2,33.4,27.0,6.399999999999999,0.0,0,0,0,0,41.0,64.0,54.0,54.285714285714285,50.89407763839699,8.981462390204989,41.0,67.0
2017-04-07,63,2017,4,7,4,0,2,34.0,26.4,7.600000000000001,0.0,0,0,0,0,46.0,54.0,55.285714285714285,54.92857142857143,53.920558228797745,9.60406659900353,41.0,67.0
2017-04-08,57,2017,4,8,5,1,2,33.0,26.4,6.600000000000001,0.0,0,0,0,0,63.0,67.0,53.857142857142854,55.142857142857146,54.69041867159831,8.214389233302164,41.0,63.0
2017-04-09,47,2017,4,9,6,1,2,33.1,26.2,6.900000000000002,10.0,1,1,0,0,57.0,62.0,51.714285714285715,54.642857142857146,52.76781400369873,7.6749437720912335,41.0,63.0
2017-04-10,50,2017,4,10,0,0,2,34.6,26.7,7.900000000000002,0.0,0,0,0,0,47.0,57.0,50.714285714285715,53.5,52.07586050277405,7.319250547114008,41.0,63.0
2017-04-11,49,2017,4,11,1,0,2,33.8,27.3,6.4999999999999964,0.0,0,1,0,1,50.0,51.0,50.42857142857143,53.92857142857143,51.30689537708054,7.345228447936871,41.0,63.0
2017-04-12,39,2017,4,12,2,0,2,33.3,26.8,6.4999999999999964,0.0,0,0,0,0,49.0,41.0,50.142857142857146,53.357142857142854,48.2301715328104,7.798046153333793,39.0,63.0
2017-04-13,50,2017,4,13,3,0,2,32.9,26.3,6.599999999999998,0.0,0,1,0,0,39.0,46.0,50.714285714285715,52.357142857142854,48.6726286496078,7.587583842794009,39.0,63.0
2017-04-14,55,2017,4,14,4,0,2,33.0,25.3,7.699999999999999,0.0,0,1,0,0,50.0,63.0,49.57142857142857,52.42857142857143,50.25447148720585,5.826867164470214,39.0,57.0
2017-04-15,65,2017,4,15,5,1,2,33.4,23.9,9.5,0.0,0,1,0,0,55.0,57.0,50.714285714285715,52.285714285714285,53.940853615404386,7.931252228038272,39.0,65.0
2017-04-16,48,2017,4,16,6,1,2,36.4,25.8,10.599999999999998,0.0,0,1,0,0,65.0,47.0,50.857142857142854,51.285714285714285,52.45564021155329,7.861903319777211,39.0,65.0
2017-04-17,58,2017,4,17,0,0,2,36.3,27.1,9.199999999999996,0.0,0,0,0,0,48.0,50.0,52.0,51.357142857142854,53.841730158664966,8.286535263104039,39.0,65.0
2017-04-18,52,2017,4,18,1,0,2,35.0,28.3,6.699999999999999,0.0,0,0,0,0,58.0,49.0,52.42857142857143,51.42857142857143,53.38129761899872,8.182443458550813,39.0,65.0
2017-04-19,46,2017,4,19,2,0,2,34.7,27.5,7.200000000000003,0.0,0,0,0,0,52.0,39.0,53.42857142857143,51.785714285714285,51.53597321424904,6.528326555791124,46.0,65.0
2017-04-20,46,2017,4,20,3,0,2,34.5,27.5,7.0,0.0,0,0,0,0,46.0,50.0,52.857142857142854,51.785714285714285,50.15197991068678,7.033931367037249,46.0,65.0
2017-04-21,57,2017,4,21,4,0,2,35.1,28.0,7.100000000000001,0.0,0,0,0,0,46.0,55.0,53.142857142857146,51.357142857142854,51.86398493301508,7.17469096729542,46.0,65.0
2017-04-22,42,2017,4,22,5,1,2,35.1,27.8,7.300000000000001,0.0,0,0,0,0,57.0,65.0,49.857142857142854,50.285714285714285,49.397988699761314,6.011892975000248,42.0,58.0
2017-04-23,51,2017,4,23,6,1,2,34.9,28.3,6.599999999999998,0.0,0,1,0,0,42.0,48.0,50.285714285714285,50.57142857142857,49.79849152482099,5.964178784328044,42.0,58.0
2017-04-24,32,2017,4,24,0,0,2,34.3,28.2,6.099999999999998,0.0,0,0,0,0,51.0,58.0,46.57142857142857,49.285714285714285,45.348868643615745,8.079957567073894,32.0,57.0
2017-04-25,53,2017,4,25,1,0,2,34.1,28.2,5.900000000000002,0.0,0,0,0,0,32.0,52.0,46.714285714285715,49.57142857142857,47.26165148271181,8.199883855158902,32.0,57.0
2017-04-26,51,2017,4,26,2,0,2,34.5,27.7,6.800000000000001,0.0,0,0,0,0,53.0,46.0,47.42857142857143,50.42857142857143,48.19623861203386,8.343802947040873,32.0,57.0
2017-04-27,44,2017,4,27,3,0,2,34.6,27.1,7.5,0.0,0,0,0,0,51.0,46.0,47.142857142857146,50.0,47.147178959025396,8.434622525214598,32.0,57.0
2017-04-28,74,2017,4,28,4,0,2,34.1,27.6,6.5,0.0,0,0,0,0,44.0,57.0,49.57142857142857,51.357142857142854,53.86038421926905,12.972498382567425,32.0,74.0
2017-04-29,40,2017,4,29,5,1,2,33.8,27.5,6.299999999999997,0.0,0,0,0,0,74.0,42.0,49.285714285714285,49.57142857142857,50.395288164451784,13.187295473476055,32.0,74.0
2017-04-30,45,2017,4,30,6,1,2,33.8,27.1,6.699999999999996,0.0,0,1,0,0,40.0,51.0,48.42857142857143,49.357142857142854,49.04646612333884,13.252133700617717,32.0,74.0
2017-05-01,49,2017,5,1,0,0,2,33.1,27.7,5.400000000000002,84.60000000000001,1,1,0,0,45.0,32.0,50.857142857142854,48.714285714285715,49.03484959250413,11.126972805283737,40.0,74.0
2017-05-02,45,2017,5,2,1,0,2,32.9,27.4,5.5,9.0,1,0,0,0,49.0,53.0,49.714285714285715,48.214285714285715,48.026137194378094,11.279986491042237,40.0,74.0
2017-05-03,44,2017,5,3,2,0,2,32.5,27.0,5.5,69.3,1,0,0,0,45.0,51.0,48.714285714285715,48.07142857142857,47.01960289578357,11.4559196592022,40.0,74.0
2017-05-04,60,2017,5,4,3,0,2,33.7,27.0,6.700000000000003,21.200000000000003,1,0,0,0,44.0,44.0,51.0,49.07142857142857,50.264702171837676,11.944315244779277,40.0,74.0
2017-05-05,44,2017,5,5,4,0,2,33.6,27.3,6.300000000000001,0.0,0,0,0,0,60.0,74.0,46.714285714285715,48.142857142857146,48.698526628878255,6.42168943799804,40.0,60.0
2017-05-06,44,2017,5,6,5,1,2,33.9,28.3,5.599999999999998,17.400000000000002,1,0,0,0,44.0,40.0,47.285714285714285,48.285714285714285,47.52389497165869,5.879747322073363,44.0,60.0
2017-05-07,56,2017,5,7,6,1,2,33.9,28.5,5.399999999999999,35.4,1,1,0,0,44.0,45.0,48.857142857142854,48.642857142857146,49.642921228744015,6.593647736738037,44.0,60.0
2017-05-08,36,2017,5,8,0,0,2,34.5,27.9,6.600000000000001,0.0,0,0,0,0,56.0,49.0,47.0,48.92857142857143,46.232190921558015,8.18535277187247,36.0,60.0
2017-05-09,42,2017,5,9,1,0,2,34.7,28.5,6.200000000000003,0.0,0,1,0,0,36.0,45.0,46.57142857142857,48.142857142857146,45.17414319116851,8.383657572069284,36.0,60.0
2017-05-10,49,2017,5,10,2,0,2,31.8,28.0,3.8000000000000007,49.5,1,1,0,0,42.0,44.0,47.285714285714285,48.0,46.13060739337638,8.340948901140017,36.0,60.0
2017-05-11,61,2017,5,11,3,0,2,33.1,27.4,5.700000000000003,154.0,1,0,0,1,49.0,60.0,47.42857142857143,49.214285714285715,49.847955545032285,8.59955702070643,36.0,61.0
2017-05-12,60,2017,5,12,4,0,2,32.2,28.1,4.100000000000001,142.79999999999998,1,0,0,0,61.0,44.0,49.714285714285715,48.214285714285715,52.385966658774215,9.604066599003534,36.0,61.0
2017-05-13,35,2017,5,13,5,1,2,33.7,27.3,6.400000000000002,43.0,1,0,0,0,60.0,44.0,48.42857142857143,47.857142857142854,48.03947499408066,10.997835284835881,35.0,61.0
2017-05-14,45,2017,5,14,6,1,2,35.3,28.0,7.299999999999997,0.0,0,1,0,0,35.0,56.0,46.857142857142854,47.857142857142854,47.2796062455605,10.510765456244888,35.0,61.0
2017-05-15,50,2017,5,15,0,0,2,36.8,28.6,8.199999999999996,0.0,0,0,0,0,45.0,36.0,48.857142857142854,47.92857142857143,47.959704684170376,9.370673604897567,35.0,61.0
2017-05-16,45,2017,5,16,1,0,2,37.6,28.7,8.900000000000002,0.0,0,0,0,0,50.0,42.0,49.285714285714285,47.92857142857143,47.21977851312778,9.068522219088145,35.0,61.0
2017-05-17,43,2017,5,17,2,0,2,40.2,30.0,10.200000000000003,0.0,0,0,0,0,45.0,49.0,48.42857142857143,47.857142857142854,46.164833884845834,9.378293072429607,35.0,61.0
2017-05-18,45,2017,5,18,3,0,2,41.1,30.5,10.600000000000001,0.0,0,0,0,0,43.0,61.0,46.142857142857146,46.785714285714285,45.87362541363437,7.5813053279887646,35.0,60.0
2017-05-19,64,2017,5,19,4,0,2,39.2,29.9,9.300000000000004,11.0,1,0,0,0,45.0,60.0,46.714285714285715,48.214285714285715,50.405219060225775,8.845230083954602,35.0,64.0
2017-05-20,56,2017,5,20,5,1,2,38.2,29.0,9.200000000000003,0.0,0,0,0,0,64.0,35.0,49.714285714285715,49.07142857142857,51.803914295169335,7.696628822938998,43.0,64.0
2017-05-21,44,2017,5,21,6,1,2,35.4,29.4,6.0,0.0,0,1,0,0,56.0,45.0,49.57142857142857,48.214285714285715,49.852935721377,7.807200583588274,43.0,64.0
2017-05-22,55,2017,5,22,0,0,2,35.4,28.8,6.599999999999998,0.0,0,0,0,0,44.0,50.0,50.285714285714285,49.57142857142857,51.13970179103275,8.077010290825147,43.0,64.0
2017-05-23,37,2017,5,23,1,0,2,36.2,28.1,8.100000000000001,0.0,0,0,0,0,55.0,45.0,49.142857142857146,49.214285714285715,47.604776343274565,9.406178314075841,37.0,64.0
2017-05-24,51,2017,5,24,2,0,2,36.9,29.3,7.599999999999998,0.0,0,0,0,0,37.0,43.0,50.285714285714285,49.357142857142854,48.45358225745592,9.01321780709283,37.0,64.0
2017-05-25,38,2017,5,25,3,0,2,35.7,28.9,6.800000000000004,0.0,0,0,0,0,51.0,45.0,49.285714285714285,47.714285714285715,45.84018669309194,10.028530728448148,37.0,64.0
2017-05-26,48,2017,5,26,4,0,2,37.9,29.0,8.899999999999999,82.8,1,0,0,0,38.0,64.0,47.0,46.857142857142854,46.38014001981895,7.659416862050724,37.0,56.0
2017-05-27,50,2017,5,27,5,1,2,37.3,28.4,8.899999999999999,0.0,0,0,0,0,48.0,56.0,46.142857142857146,47.92857142857143,47.285105014864214,6.7682733255627445,37.0,55.0
2017-05-28,45,2017,5,28,6,1,2,39.1,28.5,10.600000000000001,34.0,1,1,0,0,50.0,44.0,46.285714285714285,47.92857142857143,46.713828761148164,6.725927091345518,37.0,55.0
2017-05-29,40,2017,5,29,0,0,2,39.5,30.6,8.899999999999999,19.400000000000002,1,0,0,0,45.0,55.0,44.142857142857146,47.214285714285715,45.03537157086112,5.814595756329437,37.0,51.0
2017-05-30,46,2017,5,30,1,0,2,40.2,30.3,9.900000000000002,0.0,0,0,0,0,40.0,37.0,45.42857142857143,47.285714285714285,45.276528678145844,4.894116973712557,38.0,51.0
2017-05-31,53,2017,5,31,2,0,2,37.3,29.9,7.399999999999999,0.0,0,0,0,0,46.0,51.0,45.714285714285715,48.0,47.207396508609385,5.313952882562624,38.0,53.0
2017-06-01,46,2017,6,1,3,0,3,36.4,28.4,8.0,0.0,0,0,0,0,53.0,38.0,46.857142857142854,48.07142857142857,46.90554738145704,4.09994192757948,40.0,53.0
2017-06-02,56,2017,6,2,4,0,3,33.9,28.4,5.5,0.0,0,0,0,0,46.0,48.0,48.0,47.5,49.17916053609278,5.385164807134528,40.0,56.0
2017-06-03,55,2017,6,3,5,1,3,36.6,28.7,7.900000000000002,55.5,1,0,0,0,56.0,50.0,48.714285714285715,47.42857142857143,50.634370402069585,5.9920582360956836,40.0,56.0
2017-06-04,54,2017,6,4,6,1,3,38.2,30.0,8.200000000000003,0.0,0,1,0,0,55.0,45.0,50.0,48.142857142857146,51.47577780155219,6.027713773341717,40.0,56.0
2017-06-05,43,2017,6,5,0,0,3,38.3,29.1,9.199999999999996,53.4,1,0,0,0,54.0,40.0,50.42857142857143,47.285714285714285,49.35683335116414,5.255382728122443,43.0,56.0
2017-06-06,63,2017,6,6,1,0,3,37.0,28.5,8.5,1270.5,1,0,0,0,43.0,46.0,52.857142857142854,49.142857142857146,52.767625013373106,6.618876325292962,43.0,63.0
2017-06-07,41,2017,6,7,2,0,3,32.4,26.8,5.599999999999998,0.0,0,0,0,0,63.0,53.0,51.142857142857146,48.42857142857143,49.82571876002983,7.988086367179803,41.0,63.0
2017-06-08,39,2017,6,8,3,0,3,32.5,28.0,4.5,28.5,1,0,0,0,41.0,46.0,50.142857142857146,48.5,47.119289070022376,9.099973835650513,39.0,63.0
2017-06-09,56,2017,6,9,4,0,3,35.5,28.3,7.199999999999999,0.0,0,0,0,0,39.0,56.0,50.142857142857146,49.07142857142857,49.33946680251678,9.099973835650513,39.0,63.0
2017-06-10,41,2017,6,10,5,1,3,36.0,29.2,6.800000000000001,96.0,1,0,0,0,56.0,55.0,48.142857142857146,48.42857142857143,47.25460010188759,9.388442743227305,39.0,63.0
2017-06-11,44,2017,6,11,6,1,3,35.9,29.0,6.899999999999999,19.6,1,1,0,0,41.0,54.0,46.714285714285715,48.357142857142854,46.44095007641569,9.105205209371304,39.0,63.0
2017-06-12,36,2017,6,12,0,0,3,36.4,28.8,7.599999999999998,7.300000000000001,1,0,0,0,44.0,43.0,45.714285714285715,48.07142857142857,43.83071255731177,9.928314487939485,36.0,63.0
2017-06-13,37,2017,6,13,1,0,3,35.2,28.6,6.600000000000001,51.6,1,0,0,0,36.0,63.0,42.0,47.42857142857143,42.12303441798383,6.7330032922414516,36.0,56.0
2017-06-14,47,2017,6,14,2,0,3,36.3,28.6,7.699999999999996,29.4,1,0,0,0,37.0,41.0,42.857142857142854,47.0,43.34227581348787,6.962484504556638,36.0,56.0
2017-06-15,45,2017,6,15,3,0,3,34.2,28.2,6.0000000000000036,48.0,1,0,0,0,47.0,39.0,43.714285714285715,46.92857142857143,43.756706860115905,6.775305299745736,36.0,56.0
2017-06-16,52,2017,6,16,4,0,3,32.3,27.9,4.399999999999999,182.39999999999998,1,0,0,0,45.0,56.0,43.142857142857146,46.642857142857146,45.81753014508693,5.639993245521187,36.0,52.0
2017-06-17,40,2017,6,17,5,1,3,34.4,27.1,7.299999999999997,52.8,1,0,0,0,52.0,41.0,43.0,45.57142857142857,44.3631476088152,5.715476066494153,36.0,52.0
2017-06-18,50,2017,6,18,6,1,3,34.6,27.9,6.700000000000003,30.9,1,1,0,0,40.0,44.0,43.857142857142854,45.285714285714285,45.772360706611394,6.309478885734112,36.0,52.0
2017-06-19,32,2017,6,19,0,0,3,34.9,26.9,8.0,510.0,1,0,0,0,50.0,36.0,43.285714285714285,44.5,42.32927052995855,7.250615737399781,32.0,52.0
2017-06-20,33,2017,6,20,1,0,3,31.2,25.8,5.399999999999999,453.6,1,0,0,0,32.0,37.0,42.714285714285715,42.357142857142854,39.996952897468915,7.952238379104092,32.0,52.0
2017-06-21,38,2017,6,21,2,0,3,34.5,27.3,7.199999999999999,25.2,1,1,0,0,33.0,47.0,41.42857142857143,42.142857142857146,39.49771467310168,7.870983480632003,32.0,52.0
2017-06-22,47,2017,6,22,3,0,3,34.3,27.6,6.699999999999996,0.0,0,0,0,0,38.0,45.0,41.714285714285715,42.714285714285715,41.37328600482626,8.056349167257016,32.0,52.0
2017-06-23,43,2017,6,23,4,0,3,34.9,28.0,6.899999999999999,549.0,1,1,0,0,47.0,52.0,40.42857142857143,41.785714285714285,41.779964503619695,6.75418741367521,32.0,50.0
2017-06-24,51,2017,6,24,5,1,3,31.9,26.1,5.799999999999997,76.80000000000001,1,0,0,0,43.0,40.0,42.0,42.5,44.084973377714775,7.831560082980545,32.0,51.0
2017-06-25,32,2017,6,25,6,1,3,33.7,27.3,6.400000000000002,16.400000000000002,1,1,0,0,51.0,50.0,39.42857142857143,41.642857142857146,41.06373003328608,7.72133716522266,32.0,51.0
2017-06-26,65,2017,6,26,0,0,3,34.6,28.4,6.200000000000003,106.2,1,0,0,0,32.0,32.0,44.142857142857146,43.714285714285715,47.04779752496456,11.553189623484556,32.0,65.0
2017-06-27,50,2017,6,27,1,0,3,34.3,28.6,5.699999999999996,0.0,0,0,0,0,65.0,33.0,46.57142857142857,44.642857142857146,47.78584814372342,10.564991605252139,32.0,65.0
2017-06-28,61,2017,6,28,2,0,3,34.2,28.4,5.800000000000004,10.3,1,0,0,0,50.0,38.0,49.857142857142854,45.642857142857146,51.08938610779256,11.021623767675557,32.0,65.0
2017-06-29,48,2017,6,29,3,0,3,36.4,29.0,7.399999999999999,0.0,0,0,0,0,61.0,47.0,50.0,45.857142857142854,50.31703958084442,10.984838035522733,32.0,65.0
2017-06-30,41,2017,6,30,4,0,3,36.4,28.6,7.799999999999997,106.8,1,0,0,0,48.0,43.0,49.714285714285715,45.07142857142857,47.98777968563331,11.220729116450597,32.0,65.0
2017-07-01,51,2017,7,1,5,1,3,35.3,26.7,8.599999999999998,182.70000000000002,1,0,0,0,41.0,51.0,49.714285714285715,45.857142857142854,48.740834764224985,11.220729116450597,32.0,65.0
2017-07-02,58,2017,7,2,6,1,3,35.9,28.5,7.399999999999999,0.0,0,1,0,0,51.0,32.0,53.42857142857143,46.42857142857143,51.05562607316874,8.30375703837612,41.0,65.0
2017-07-03,38,2017,7,3,0,0,3,35.8,28.6,7.199999999999996,124.6,1,0,0,0,58.0,65.0,49.57142857142857,46.857142857142854,47.79171955487655,8.303757038376139,38.0,61.0
2017-07-04,40,2017,7,4,1,0,3,35.8,28.3,7.4999999999999964,0.0,0,0,0,0,38.0,50.0,48.142857142857146,47.357142857142854,45.84378966615741,9.04486173523533,38.0,61.0
2017-07-05,35,2017,7,5,2,0,3,37.1,28.0,9.100000000000001,0.0,0,0,0,0,40.0,61.0,44.42857142857143,47.142857142857146,43.13284224961806,8.182443458550857,35.0,58.0
2017-07-06,49,2017,7,6,3,0,3,36.3,28.9,7.399999999999999,9.5,1,0,0,0,35.0,48.0,44.57142857142857,47.285714285714285,44.599631687213545,8.263517065131229,35.0,58.0
2017-07-07,45,2017,7,7,4,0,3,33.6,25.8,7.800000000000001,0.0,0,0,0,0,49.0,41.0,45.142857142857146,47.42857142857143,44.699723765410155,8.11230693511559,35.0,58.0
2017-07-08,51,2017,7,8,5,1,3,33.1,27.1,6.0,105.0,1,0,0,0,45.0,51.0,45.142857142857146,47.42857142857143,46.27479282405761,8.11230693511559,35.0,58.0
2017-07-09,41,2017,7,9,6,1,3,35.0,27.3,7.699999999999999,489.5,1,1,0,0,51.0,58.0,42.714285714285715,48.07142857142857,44.95609461804321,5.851332774513525,35.0,51.0
2017-07-10,43,2017,7,10,0,0,3,33.7,26.1,7.600000000000001,10.200000000000001,1,0,0,0,41.0,38.0,43.42857142857143,46.5,44.46707096353241,5.472876844254929,35.0,51.0
2017-07-11,36,2017,7,11,1,0,3,35.0,27.8,7.199999999999999,66.60000000000001,1,0,0,0,43.0,40.0,42.857142857142854,45.5,42.3503032226493,6.067085281214093,35.0,51.0
2017-07-12,41,2017,7,12,2,0,3,29.6,25.0,4.600000000000001,1096.1000000000001,1,0,0,0,36.0,35.0,43.714285714285715,44.07142857142857,42.012727416986976,5.122313465427125,36.0,51.0
2017-07-13,55,2017,7,13,3,0,3,31.9,26.1,5.799999999999997,11.0,1,0,0,0,41.0,49.0,44.57142857142857,44.57142857142857,45.25954556274023,6.477065767180512,36.0,55.0
2017-07-14,55,2017,7,14,4,0,3,33.1,27.1,6.0,0.0,0,0,0,0,55.0,45.0,46.0,45.57142857142857,47.69465917205517,7.593857166596381,36.0,55.0
2017-07-15,45,2017,7,15,5,1,3,34.3,27.5,6.799999999999997,0.0,0,0,0,0,55.0,51.0,45.142857142857146,45.142857142857146,47.020994379041376,7.267016155859602,36.0,55.0
2017-07-16,46,2017,7,16,6,1,3,34.7,27.0,7.700000000000003,0.0,0,1,0,0,45.0,41.0,45.857142857142854,44.285714285714285,46.76574578428103,7.033931367037288,36.0,55.0
2017-07-17,39,2017,7,17,0,0,3,35.2,28.1,7.100000000000001,50.0,1,0,0,0,46.0,43.0,45.285714285714285,44.357142857142854,44.824309338210774,7.454624643228471,36.0,55.0
2017-07-18,46,2017,7,18,1,0,3,33.9,28.1,5.799999999999997,70.0,1,0,0,0,39.0,36.0,46.714285714285715,44.785714285714285,45.11823200365808,6.237368187365754,39.0,55.0
2017-07-19,47,2017,7,19,2,0,3,35.1,28.0,7.100000000000001,62.99999999999999,1,0,0,0,46.0,41.0,47.57142857142857,45.642857142857146,45.58867400274356,5.711308748356015,39.0,55.0
2017-07-20,40,2017,7,20,3,0,3,35.3,27.9,7.399999999999999,0.0,0,0,0,0,47.0,55.0,45.42857142857143,45.0,44.191505502057666,5.255382728122498,39.0,55.0
2017-07-21,38,2017,7,21,4,0,3,36.4,28.1,8.299999999999997,0.0,0,0,0,0,40.0,55.0,43.0,44.5,42.643629126543246,3.829708431025488,38.0,47.0
2017-07-22,41,2017,7,22,5,1,3,35.9,28.5,7.399999999999999,0.0,0,0,0,0,38.0,45.0,42.42857142857143,43.785714285714285,42.23272184490743,3.7796447300924223,38.0,47.0
2017-07-23,40,2017,7,23,6,1,3,36.4,28.5,7.899999999999999,17.400000000000002,1,1,0,0,41.0,46.0,41.57142857142857,43.714285714285715,41.67454138368058,3.5050983275388394,38.0,47.0
2017-07-24,34,2017,7,24,0,0,3,35.5,28.4,7.100000000000001,8.9,1,0,0,0,40.0,39.0,40.857142857142854,43.07142857142857,39.75590603776043,4.488079449258731,34.0,47.0
2017-07-25,37,2017,7,25,1,0,3,36.1,28.3,7.800000000000001,7.5,1,0,0,0,34.0,46.0,39.57142857142857,43.142857142857146,39.06692952832032,4.0355562548074975,34.0,47.0
2017-07-26,33,2017,7,26,2,0,3,35.0,27.9,7.100000000000001,100.10000000000001,1,0,0,0,37.0,47.0,37.57142857142857,42.57142857142857,37.550197146240244,3.101458950082945,33.0,41.0
2017-07-27,51,2017,7,27,3,0,3,35.0,27.0,8.0,104.50000000000001,1,0,0,0,33.0,40.0,39.142857142857146,42.285714285714285,40.912647859680185,5.9841059323449075,33.0,51.0
2017-07-28,59,2017,7,28,4,0,3,35.4,26.4,9.0,901.0,1,0,0,0,51.0,38.0,42.142857142857146,42.57142857142857,45.43448589476014,9.52940311926854,33.0,59.0
2017-07-29,44,2017,7,29,5,1,3,32.3,24.9,7.399999999999999,1177.6000000000001,1,0,0,0,59.0,41.0,42.57142857142857,42.5,45.0758644210701,9.536895771286487,33.0,59.0
2017-07-30,57,2017,7,30,6,1,3,34.4,26.1,8.299999999999997,819.0,1,1,0,0,44.0,40.0,45.0,43.285714285714285,48.05689831580258,10.847426730182018,33.0,59.0
2017-07-31,46,2017,7,31,0,0,3,32.2,25.1,7.100000000000001,931.1999999999999,1,0,0,0,57.0,34.0,46.714285714285715,43.785714285714285,47.54267373685193,9.70763077367983,33.0,59.0
2017-08-01,55,2017,8,1,1,0,3,34.3,26.0,8.299999999999997,1131.1999999999998,1,0,0,0,46.0,37.0,49.285714285714285,44.42857142857143,49.40700530263895,9.068522219088138,33.0,59.0
2017-08-02,45,2017,8,2,2,0,3,34.0,25.6,8.399999999999999,83.7,1,0,0,0,55.0,33.0,51.0,44.285714285714285,48.305253976979216,6.137317546507299,44.0,59.0
2017-08-03,44,2017,8,3,3,0,3,35.3,27.1,8.199999999999996,240.79999999999998,1,0,0,0,45.0,51.0,50.0,44.57142857142857,47.228940482734416,6.683312551921132,44.0,59.0
2017-08-04,41,2017,8,4,4,0,3,35.5,27.7,7.800000000000001,62.400000000000006,1,0,0,0,44.0,59.0,47.42857142857143,44.785714285714285,45.671705362050815,6.078847008469721,41.0,57.0
2017-08-05,43,2017,8,5,5,1,3,34.7,27.3,7.400000000000002,245.70000000000002,1,0,0,0,41.0,44.0,47.285714285714285,44.92857142857143,45.00377902153811,6.18369592057174,41.0,57.0
2017-08-06,33,2017,8,6,6,1,3,33.9,26.5,7.399999999999999,294.0,1,1,0,0,43.0,57.0,43.857142857142854,44.42857142857143,42.002834266153585,6.5428987314129134,33.0,55.0
2017-08-07,20,2017,8,7,0,0,3,31.6,27.1,4.5,315.0,1,1,0,0,33.0,46.0,40.142857142857146,43.42857142857143,36.50212569961519,10.991338581334182,20.0,55.0
2017-08-08,25,2017,8,8,1,0,3,33.5,25.3,8.2,712.8000000000001,1,0,0,0,20.0,55.0,35.857142857142854,42.57142857142857,33.626594274711394,10.040394604273576,20.0,45.0
2017-08-09,51,2017,8,9,2,0,3,32.2,25.5,6.700000000000003,1193.3999999999999,1,0,0,0,25.0,45.0,36.714285714285715,43.857142857142854,37.96994570603354,11.146214390459983,20.0,51.0
2017-08-10,37,2017,8,10,3,0,3,31.1,25.1,6.0,1146.6,1,0,0,0,51.0,44.0,35.714285714285715,42.857142857142854,37.727459279525156,10.688222267435188,20.0,51.0
2017-08-11,44,2017,8,11,4,0,3,31.6,26.0,5.600000000000001,511.5,1,0,0,0,37.0,41.0,36.142857142857146,41.785714285714285,39.295594459643866,10.991338581334208,20.0,51.0
2017-08-12,28,2017,8,12,5,1,3,32.1,25.9,6.200000000000003,1157.3,1,0,0,0,44.0,43.0,34.0,40.642857142857146,36.4716958447329,10.893423092245571,20.0,51.0
2017-08-13,50,2017,8,13,6,1,3,32.3,25.0,7.299999999999997,2255.7,1,1,0,0,28.0,33.0,36.42857142857143,40.142857142857146,39.853771883549676,12.421180068162458,20.0,51.0
2017-08-14,39,2017,8,14,0,0,3,31.3,25.0,6.300000000000001,396.90000000000003,1,1,0,0,50.0,20.0,39.142857142857146,39.642857142857146,39.640328912662255,10.090070555230298,25.0,51.0
2017-08-15,55,2017,8,15,1,0,3,30.9,24.9,6.0,1178.1000000000001,1,1,0,0,39.0,25.0,43.42857142857143,39.642857142857146,43.48024668449669,9.431456989902564,28.0,55.0
2017-08-16,43,2017,8,16,2,0,3,33.0,25.9,7.100000000000001,73.60000000000001,1,0,0,0,55.0,51.0,42.285714285714285,39.5,43.360185013372515,8.826367424074474,28.0,55.0
2017-08-17,46,2017,8,17,3,0,3,31.7,25.8,5.899999999999999,887.4,1,1,0,0,43.0,37.0,43.57142857142857,39.642857142857146,44.02013876002938,8.580154288767108,28.0,55.0
2017-08-18,43,2017,8,18,4,0,3,29.0,25.4,3.6000000000000014,2022.4,1,0,0,0,46.0,44.0,43.42857142857143,39.785714285714285,43.76510407002203,8.580154288767108,28.0,55.0
